"CD8+ CD4-_CD127+","CD8+ CD4-_CD197. CD127 subset","CD8+ CD4-_Q1: CD45-RA- . CD27+","CD8+ CD4-_Q2: CD45-RA+ . CD27+","CD8+ CD4-_Q3: CD45-RA+ . CD27-","CD8+ CD4-_Q4: CD45-RA- . CD27-"
98972.5644770601,387.625601135241,-615.539223834029,261.374590743279,-1368.68213566994,100536.587481637
99620.1455268388,-30.7480682977871,339.885758256838,873.734713661573,704.69597442809,99536.6222659469
-1692.26263672653,958.965913146136,2505.56876800509,23.1003846021614,99635.9677065917,-300.708262209658
99331.9213344312,-1224.05828205423,100258.830360098,-993.596407545169,678.777914933949,-45.9753822332557
100914.464754449,583.8341879955,101893.914095657,-2096.90408908105,1271.64922738106,201.533846039893
-368.729391229931,-1406.88928951765,-44.9450987828879,-487.902265178751,99036.3714151084,-169.697546821354
99236.431219582,1615.33368191757,100791.376469409,-247.170378732448,592.544945896526,-729.011342968624
100715.618318987,442.957286561251,226.043625544815,-593.557721959335,-1244.38588808688,98816.1222164956
99684.3433006828,-2355.34421819605,1060.76336602744,239.760962737322,100760.181635138,-1274.32584386558
101224.720684219,255.170967948835,99507.6893684013,871.674781015454,-931.920285239512,-857.830020146516
98128.104211178,-1692.73512764537,100023.042268382,-190.181676214123,1117.87810780182,1373.43055165852
100282.078133532,1201.14707649301,101004.678787031,-928.746387252222,-957.246308333126,-321.184030703419
100793.66327491,-58.9846285472776,100838.147759064,334.943730753606,-907.017187779408,551.976269551219
100272.361460145,82.9553757720793,1507.60694190252,1678.57944840737,100264.521864949,1730.68280025303
98998.8481503393,-314.181134526891,-1219.10483685485,-441.675364342652,-1240.68105175533,97659.0680035807
99327.2197865545,1890.38363170631,101174.900260453,1051.80522390941,-1223.8433008076,-879.661763387799
100903.288551921,-920.541427120182,316.222661749816,100977.963966545,-2724.58822076673,-535.211774828345
100786.452491352,-440.667900667676,100230.141554368,-1859.16751984878,164.523093262298,2133.53387665883
99874.239853573,-846.495193266461,131.330591490698,-1645.26743549172,100627.015938991,-483.918825748656
99642.8036797646,1732.14568812063,-198.26058334074,-1939.65548522218,99947.1640596584,627.730494393149
101637.79779616,-20.541181045916,-81.2575713072257,-187.798343294956,58.2701432546119,102094.541203013
1387.29978856507,1947.35355897974,100921.558813985,300.916904339102,-699.308645066329,-433.91617186037
100753.474764623,951.392640062678,98918.0934032951,848.747363860773,433.231186242805,-646.21616767715
-141.835536968475,1787.19094665217,-2122.39936741448,538.530992936225,99559.2531856865,374.347498641884
100661.687526028,1580.5565448599,99764.7332159789,1181.43398080918,594.369070131127,711.942416338543
97682.526685183,-107.321959603451,191.729079678089,1028.04888282534,-464.404600182686,100835.132832214
100073.682442443,-120.520643396422,98437.3372374122,-184.03764421252,-325.811003668807,317.987320604689
100040.611992565,-2115.39561731476,-1259.6804512914,-106.142501843372,-1006.27454596137,99720.4276589116
98203.3699494216,-378.768678110065,2171.72533393281,-38.3080441509131,522.362124301628,100485.899487381
99225.48134493,-997.188799790693,100615.001467172,-454.765543802353,1206.14057052371,1008.04387129116
100882.373173481,286.192282564357,13.1278483763158,-0.0745679693325147,99753.3629309492,-194.659570440868
1275.47499576795,1073.93739174577,-1146.14634752477,1083.91101795321,1314.39559364046,102199.495808255
98086.7890214354,-365.162152793765,-393.496536275271,-851.635442053053,98704.637526061,345.546252875883
101247.630779878,1498.26160613131,99458.132607986,492.622909055841,1613.51983740431,2030.45058041577
100952.350838025,-798.251101496048,-1424.68050632734,1506.01348681565,-1384.33672140011,99723.5562042718
100698.260564241,993.615976706779,203.562245606685,-411.993158218542,171.678627187288,98740.1575642099
99317.2136698694,542.537040927744,100196.19243603,232.915044226498,792.574571741589,-1020.73657217684
99888.3971776221,99097.6555256373,99951.9391995527,646.995237767663,-116.227940714375,603.099556436135
100442.075441025,-778.456670213165,99685.5593397558,-124.087819167003,232.386336819795,-740.623087204323
100311.469103063,2.959865408866,583.183671538854,100822.243312301,-544.953945151522,-1205.83965256126
101799.057280856,-35.7219331343936,102364.601292054,-1354.30045002634,824.677197671145,-682.990012583639
101079.233203579,1033.41931470639,963.536656420004,101016.151359801,-772.081874808494,579.290434782501
100741.61787855,-257.338369436273,397.698098274453,-1251.70260175882,99921.2799416227,657.134912019097
99343.5311579535,1340.92712274291,99123.8638042904,-2014.27088718889,796.124274569035,-646.715907256274
99708.4920747879,-90.5333622546357,-131.234745785475,1521.12159899169,-1442.55726050485,98715.9839426316
99548.5523892146,643.530477415322,100054.351469925,-241.552015328856,-247.61421379914,-767.802224626136
99387.7747252757,-1235.4124879254,100524.406831854,-1151.31329515404,1389.08145266367,1872.95337808171
99514.2973536031,-530.181150907443,-288.791592490123,98556.0746972026,263.049458991055,619.169204105857
706.32694541058,-847.779796323215,2342.56241999843,969.539537362595,99933.0162505831,-302.628163427826
101642.9590797,-2431.98594628629,101711.60306505,223.344346186944,170.196244853057,-2.5582058390148
97529.3104254128,618.635637009656,98636.2086935868,-4.18266093767293,419.526109215651,887.797506369468
76.828223027721,223.770561564389,1226.5275221892,-1719.00773478164,-305.193025685679,99526.8928420123
97646.7748918057,-390.237560771099,100215.833709084,-489.384547635694,-405.506379947515,1323.1084199102
100130.262323045,-13.0183811281989,-507.598233132295,126.717763028948,428.358367890883,99460.9283435954
99261.6366548748,859.662075693012,-768.569647318242,-1784.82984052233,939.0131866313,101417.465897157
98419.8063820151,98608.7453947277,99515.0451666907,551.241817341602,1453.1422474905,-2452.633820335
-49.9439663293725,-129.606545858867,-976.221508450783,-1239.1386313984,100712.23287488,-782.368265515082
101125.279506044,-677.864698090276,100796.7607963,-1474.29821991264,205.465213830416,-287.169286199104
100196.844883259,795.370828275927,99814.874420319,-101.702875758582,1324.95159909667,112.986108461498
100522.948059923,522.290182293611,100566.484169451,-277.422361852998,-1242.9324524851,-1507.3546547639
100003.760501093,-1082.85579744734,100645.535980943,-211.41725636802,-609.307833429954,465.860041395994
869.193472699223,1822.40425555898,-422.211977332924,-365.366402330946,101039.402079327,90.1958363601513
-541.212777136504,769.317857256419,1141.87776648409,-711.12078627949,101246.96797967,-1494.6024996095
100629.062214928,-2083.00510307843,99973.2324256336,1088.70126468223,1274.22924639454,568.365284659227
98914.7772792557,946.060105837634,-726.661346226826,-377.785013777533,98960.3915079123,-748.86480578025
-1145.0185753899,341.162326537306,-51.3986354432206,-2305.51848467236,101781.29699724,169.386326928941
99331.2815344184,-1132.87945298377,2161.23552589889,-651.321213167954,-740.685123717094,99828.7695294428
975.754358392358,-1020.51920455613,441.416292836111,-134.762427371332,101025.069379833,219.03801720875
34.2226697221131,-111.167585369104,196.730816709079,-1019.06207618154,-492.446730056937,99465.2991676841
99689.1879488793,455.088864400923,-993.514496795001,-105.776254590404,-1201.54139625019,98907.2665069088
100349.210377963,-87.9586242652549,99459.1722249434,1181.05450643788,430.726707095328,325.564340048027
100643.018472297,656.538882584427,100569.189634344,773.552009504267,-365.551697784555,-1748.93997710061
100815.789767236,-691.82720821859,99028.83935413,868.697378864148,-30.2503588142774,-1093.16167081716
100487.992441519,275.640018237813,-985.06202471895,-369.526689680449,-624.367952331064,101787.479898458
99670.6924899148,759.742658507521,97240.7821569461,195.306885051165,862.627199022009,-14.6425228018255
447.661259283085,201.176805705115,-121.083827898842,399.017769672248,99371.8575670631,755.714175858041
100731.496890343,80.9509372313914,98922.8830915125,252.300962130454,-91.5351230015083,844.833434289508
-1092.42834711177,416.005904289313,51.5234396534081,205.209742864264,99297.3127074695,1897.67500093828
100248.063172448,-99.9433862966102,101065.80765864,161.630555180511,1383.01305976624,-1447.35514293377
100938.552915428,383.874151581147,777.957340074192,1002.05404974949,-450.941735767832,99378.7942256692
100401.64737348,811.950417161622,-271.650567814167,-873.257190900757,816.622787326089,101327.682675087
-456.370509232046,738.645321138348,1036.41792980819,1190.54059524891,-283.367941726135,-745.839619928535
100636.610522636,588.089125442271,-180.834623183122,-815.382233678148,284.427274746411,99996.3561475272
100684.384900891,-224.135130947794,-337.698737756622,674.227751228604,100062.96867009,-752.848361931958
98165.4007545828,-503.730506524257,-504.840985119295,2102.76080407728,176.007109049195,100653.791838473
97567.4855050081,519.504931490781,555.861273992444,-810.032875751349,98555.6191658742,-1644.40321784131
99257.2209268652,100863.112659238,100326.863117843,-2161.86620816472,-980.387738788115,2033.61079841116
98976.9712946392,1772.14525000934,-49.0727553806307,1949.57376152757,343.420287155821,100636.638531443
98999.2078540161,1116.3776708513,-175.654446199114,152.666400099353,-1765.51714928335,99240.8083722861
98876.6409560609,1645.01816633207,98154.7287704824,-73.6289140621211,-825.290099353292,908.911011132513
100122.68000924,685.355038277183,-208.171311247929,-683.254399225792,99358.7744368844,-1303.11404295939
99347.1879657583,-195.836994299022,99205.5057395566,-999.905104837795,1013.98175877718,898.914301175678
98629.6833647634,99648.1666654937,-220.794749954908,833.968673429329,-949.253468138116,102466.672217142
-238.548149128542,-917.537450511676,-1400.19789706298,1196.04110448778,100251.04218489,903.336575399602
100308.880872384,1178.24286369037,-1712.51442326711,-1176.04856012671,531.128684832017,100225.610403614
97811.6344224979,98242.6077253884,98926.6190235929,627.023972786871,402.364472496942,2070.63876871959
100944.707583451,1704.48650104361,101432.222773927,754.402260117186,1285.33559914809,-79.5382240690922
-249.523190270064,-1405.71762709214,721.149312304526,-1217.35931873887,622.546259662008,100821.436838968
99408.2938420643,309.831351271672,100293.80823264,797.066280746994,-462.037819232085,-715.496157936781
100234.06177334,1550.19041991785,98978.0544061573,-67.811272640409,-382.293618380932,61.5466778348009
100217.846312649,-278.503998744543,-1504.94467378718,-784.083941496539,99316.5345666067,-1491.7337639996
98431.9331466201,999.925716887802,100364.198875337,-1345.23070078555,-206.899300402392,-893.115387875747
101976.949687292,-397.894566656272,98961.1172992879,-352.275210050124,-152.856476495141,668.020889281535
98899.9011557094,-566.996907249947,791.573851446364,107.118543392242,101031.22707742,-1139.93823945609
100813.36931624,-52.0144804538471,-754.270843448206,345.281114302148,99827.2631992396,570.901389105221
98014.5679207227,2371.76057297332,-796.186638228091,943.844879076608,1407.3561817675,100404.427353752
100392.511261958,-1915.65038326049,99638.1200623876,-1436.50138945043,-436.154917948287,-618.667527629568
99404.3977550236,828.006125823466,393.802134559415,668.018853889298,100797.91408775,-421.196097053564
1505.23190702361,-1606.03645980264,685.562651276097,-802.64417805891,100273.137152412,868.189337090887
-68.2292156669331,-1207.5522814116,584.961656855152,1263.39465946402,-1334.37025842128,100488.730023709
99609.5277731578,436.533728509683,1302.17898898032,702.575271427361,99706.3256102828,-30.3704589360992
99002.0052073615,301.378440018567,99828.2372830648,298.561738646528,-2223.79802519576,646.645172251791
100376.389235785,763.650090542436,-10.1906837483152,1348.76581296328,1287.73125608833,98623.5030696292
99981.1714269654,-817.448891910189,-186.259083440173,-1039.02575395883,99260.9224420392,-846.509973792133
99234.3963486667,-1045.10361614946,-735.17950266979,1418.12527654237,321.65011754226,100509.302945564
98658.4681610898,-1541.06462298201,99104.2337181783,-813.033271595699,-984.390655754919,1504.23058371787
100086.55020548,2274.99454964433,99979.2541989325,-213.233338664802,1961.8536233829,-956.249137130911
-478.946179147208,644.900616465924,-704.301876156102,-583.357572815589,100308.324000386,1015.91433396974
99916.9315081092,2029.0712273693,100857.519210319,2830.99672855447,1410.04135370454,447.077980435566
100491.891502599,-1896.66675340864,570.75898258422,-975.204495379792,-714.940651338277,100562.105478072
101001.392507199,99737.2727024912,361.576476169664,455.1496525598,99316.067240421,-326.612716331661
99035.0043708066,-398.246603210901,-710.41740451297,1119.78435800023,571.902958208094,101370.227994477
100467.848748242,-285.117488659565,741.999999165948,500.92958934559,99876.9788311131,828.956758956931
101153.187646487,100435.998812393,1510.78259261895,101662.355464757,704.575340944268,435.327917114258
100477.673819029,-261.379310156534,888.728290120593,1563.62649014189,100410.396305448,1304.11535096243
98256.0296952401,-126.641078412431,140.404196669927,255.154450947963,-135.912819915862,101265.087740453
97810.1076496843,861.922285001595,-699.403744246047,332.722324275821,98006.514371456,1719.02730098033
102064.308465405,-1114.29308029656,99841.182310292,-506.250653605911,240.395490281382,-32.9124176332714
99266.0251859819,616.400553057257,-233.476042682467,1572.79069973214,671.685465215289,101050.223271041
100649.584321461,99481.9870784025,102052.439483092,1180.43349877422,94.6543704815585,1821.92344198249
101269.727212145,-447.880349465994,99823.5909933786,-488.196972343233,-954.328640799033,1805.93636187906
100629.030540295,337.559447653041,-1317.32495245952,78.7146934804613,926.36126204915,101056.842314684
100847.788916952,-1330.44881697463,-291.946233434477,-551.848626393291,374.370033490902,100872.149682871
-590.794335608385,-892.570091957297,-1136.61894464111,2046.18405277542,98482.989800871,1169.76826470543
781.793742900864,-263.751458722218,95.2088455448926,591.07042772667,1341.49538007917,-189.38128467716
98580.09103458,-1136.5305166036,99388.6285459469,-976.579418614425,105.077429775383,131.352973773526
102664.241996389,634.982204614168,-1042.96443597056,1138.81887774815,864.312612070177,100180.422187677
99514.4599957344,-213.894096398693,-925.704027652651,1159.99279143249,471.246352268565,97407.6616587387
-528.252539477784,670.532633648714,857.901199066857,1732.54861808158,100922.627112687,696.218974050242
98641.9429964079,-494.188016278476,970.813041493599,-1753.48355215375,99952.6912841003,2083.01001635258
99850.398046154,-838.085192370095,99169.04708591,-392.686749654416,966.465343585101,2705.59929693424
-61.7451995884314,-400.879691154226,120.071212125702,990.22871441813,100392.353474094,-1191.46872412257
101086.568422188,-329.888338529353,177.713966388116,194.898379809293,100838.290170912,659.32541866607
100704.414067757,-770.524743320901,1152.77317233204,-1112.11381703078,934.204849261606,100764.185783775
-595.772228266323,-2117.62231279764,975.247544254321,99.8517017153445,100374.231865302,29.7775591564378
100113.363814295,293.187723954829,100944.987286526,-202.570702511968,1135.08935083058,-1246.62387159644
99044.1655800483,99857.44094506,15.4217726241619,1266.54360045717,675.805278142204,101475.416117539
99914.935026015,1274.54339413762,-369.554619367528,-681.476866137334,101154.574494614,-1177.5064845159
1016.81877527135,-840.981964130015,101259.337480456,155.880226985271,-116.034796175769,1583.91778193208
98536.2240894001,-554.950135856619,-869.340427099305,1809.19009607247,-1259.14380688848,99944.0271653665
2055.4318014662,1803.5301432967,359.747854392188,801.631432054818,-2102.8554085564,99170.1284215987
102116.156518458,99493.8387592385,1375.34750535862,-88.7629490269413,735.971129900068,99420.6114592402
98886.6778923607,1324.96454125933,101146.294459853,597.185030040181,-800.355219304417,384.062944662785
379.492461766102,-294.589971411293,100398.084582868,1359.41167080723,560.202794361398,1865.85479921745
100037.57130743,-1248.90433801697,558.035525066447,-1877.58675870641,101958.546792026,-825.698281843044
99588.0518203907,323.794313375664,-727.935371529083,-570.409098967761,-34.585458129258,100198.542328729
100917.712890299,-88.3818743687359,423.581811881805,1447.54639963549,100452.078443714,-1757.89868513675
100327.98917353,152.232217353446,159.711138834099,-1535.05125364172,1566.11864070059,101276.773254733
98057.444724932,-14.6269533705436,98682.4076794091,-0.775522427298308,26.2038896567861,-431.223504148078
99891.7180479246,-827.426859113598,98276.6754330555,210.255698952667,133.359542555558,-503.675084235522
98801.8296591564,-186.637858842439,-663.261924308432,1208.97362401982,100727.682265547,-89.5665454501944
100854.130970965,102273.240430898,99009.5068929746,137.531727963592,235.223922250844,-855.42350220395
101009.218746996,101128.266058135,98176.120575498,183.754149701135,-58.4591686518926,558.391143861968
101626.448168947,99.0584848579778,99354.8968831737,491.654758979642,-1771.34020435293,563.279086376382
100205.338545476,-625.667834140765,655.158114389837,1043.31976317992,99370.2198239994,845.319336332499
101229.270661532,104.234061697893,229.973881471661,656.742879566632,99953.6180466609,500.907496928425
100186.215818697,443.205978436074,-250.92043820681,41.6030589054624,-1112.08627197826,99126.6038822909
99982.6335645759,-152.647074552188,101154.22152667,48.9545216416241,244.442186506218,364.882160802429
-15.2927834254667,639.195654161231,-2188.54025291274,25.0119788449923,-265.216256011166,1028.83490407158
98961.2905707715,-1308.83973686675,-1669.59793013655,59.6839188786815,99618.0216063193,1429.86792318973
101131.181329545,517.274253207503,100044.895862964,10.8005857589239,147.808643275613,-1062.41432035145
100689.413919037,-1045.04270716695,1441.70563932416,-246.041300668109,20.6019100723761,100631.519409782
98939.3629097089,585.265598333981,-1717.23654872374,-541.668157861363,-824.056446999575,99546.8300058102
101332.38944343,-631.276333807807,-403.759604125705,-2404.36547096582,99754.8857938467,-86.5211743704007
870.828748102404,-883.692301265323,429.898002922326,466.472807887052,286.083798086844,-576.360308863054
664.259567051225,1408.3458498003,-1594.50163044746,1086.12327433743,1768.62355068136,99909.0946133376
-1045.3416585522,-2253.16294457577,1151.59198393813,-361.920827135257,-377.578369718578,-626.519137862105
99841.3996996832,-1203.46992826332,98066.4321792785,11.1251540607829,-1520.45470147614,-80.9035135200908
100555.821062509,1664.85821390323,1663.41235065091,122.683462556414,99081.3030945997,120.403851231362
100283.885046173,490.950223002567,1610.27312188636,-121.746356326451,-1831.00740187158,100004.690185236
100161.471310833,-9.12736602518017,772.25791500104,-711.52707175239,99808.6593125103,1074.62014136128
100295.156609048,-1529.53126454739,99171.458992583,1142.5008893382,-903.752485942379,1770.50266480475
97982.8495360303,92.3140753260301,100233.603600223,565.65174675224,129.017015627512,-1696.91439317213
101277.138606476,363.162957522054,100025.166099083,-1234.84096699562,1010.8069625069,517.705620429143
98630.1196789169,410.211666322452,-359.797397299024,638.352605851621,99411.3796100413,-34.1870697050399
-1659.864314538,-638.863665327667,97654.9733483502,923.173751930282,-1459.88029368877,-59.9675186154519
100048.147342116,-833.457900484943,-1312.00859134828,503.379888375059,-486.802748632316,99155.6586042293
112.202309325156,-343.929270065103,100643.963629337,-68.6961314464857,2151.29138738062,-450.748373020909
677.709663390403,-710.728348313572,-46.0168155569984,617.289868504075,101523.861669844,1382.58447058637
101591.764867852,188.801039861163,42.9236420993969,-957.273862619144,28.6599097439406,101818.020266583
-319.113106338897,335.658523391535,470.996073380993,-430.739368323394,1076.61529647947,101530.202235998
100420.444871948,1016.29580338909,99390.0404095846,280.115183368749,268.634419330099,-1895.71606335708
99579.5196463011,-682.467998792543,100560.890528355,898.614807022754,82.5976073939855,-668.709869553645
100416.342308671,-664.649964338303,100520.222298829,1248.82962409104,-485.325619060802,63.7780336128573
101098.091345319,1216.91434738982,100202.701585021,-2045.98560633905,1077.08392311178,1117.45195367958
99977.1480629079,543.549143043155,587.662475479334,1408.04038311361,99858.5793552173,2272.90816321334
156.610690558615,467.820063523101,98262.8147737578,-292.86693970513,-408.923467325103,-290.914220026786
102096.050846746,407.79861142667,1721.20693125384,-912.95646528455,97385.885650402,905.303331201217
98835.1354526202,745.328712472607,98838.8915549147,923.660817180672,-1000.30162568526,498.779126917405
100237.651610813,101227.171118764,955.254667419939,1096.40697664215,-736.959027077389,100011.451460039
100627.548959827,99058.1044884102,101266.813035011,-1669.68167906417,-608.418841647022,691.338789384997
101301.735297784,-975.618432606031,593.610601551001,553.032697078317,-217.955615629734,101113.706624361
48.9435412990791,-2388.81054903825,960.847224749256,1075.07457008505,-897.155022072591,-885.036363963019
99644.6699865189,-2049.33008960387,100690.581869449,409.178208539013,-1705.95449088773,-311.227044681545
100642.484349357,101150.320389327,98904.2957642676,320.657903540583,101.144371015888,216.348659313137
99566.781440975,-241.711377621251,102052.247256528,148.159268848351,790.828047751329,-1162.80452074878
99447.2504793863,-986.35944111581,758.981104542746,-1179.24645685266,-1209.02310153481,99900.1648123149
99855.0405453662,620.1069316927,100568.196122379,-6.89430421397476,-833.545684069563,-41.9770274366178
98383.3210801898,2186.44990984553,742.191296738718,319.772640159885,100097.623406815,-1029.30607697716
99701.1258744617,304.50060801044,852.177047786309,-226.452484649113,-1336.75573739908,100204.98643749
97669.0586545393,103.287394615389,98939.1251623881,1236.42775700084,-617.909699158357,-1064.98187135167
466.850281290733,1366.27478475643,-1932.09906143733,-249.860506299756,-581.759054108276,99628.4641853623
99721.6376722819,-1034.02006524881,-14.5151250586009,-346.120018423526,99831.668636887,2232.95666457096
100495.422137362,1676.18634034316,101509.897164818,-87.4933468016021,757.888040489976,-1217.06986936894
101114.857752786,-435.366268238199,99130.9507915058,-326.674955825871,819.92085688293,-998.554950195459
99501.6129421688,-298.607901450313,278.08951709002,-404.075205723405,-609.202977898726,101079.908852068
-700.048970803466,-65.2770800345709,-1032.03419109102,-903.807185779395,102058.832359316,-416.991682469712
99084.841315819,-736.133688648449,-1278.10292744791,-984.536924530546,100286.691226433,-12.6718325774238
101023.366167448,-940.946270554184,1494.21108466942,-1224.51804138867,99288.0702048549,-2166.35023255562
-790.70469789908,636.374317896818,2046.38605848026,16.7582995134508,99886.0664886139,-468.517714850339
99802.5705093106,932.436471847122,-1257.71250739807,-56.9571423360805,100025.95302834,-345.520767366859
99353.6661451369,-1256.22485218939,99875.8843336136,-1916.63260830253,1888.35053762074,-1741.54091464811
99489.0305228672,-366.456938702532,748.693539359159,-400.055239988907,100741.90552925,1313.19505444652
99717.1763232915,905.570283202032,100454.403143225,-130.11864168284,-308.00842166569,888.200904680544
98710.8436341898,-859.059171920569,1315.0666075448,98189.710496294,358.00591852449,-361.74005950071
101610.775642812,-56.8674096699683,99963.7240017733,474.491613700044,-1097.64884867127,1719.09659959951
98754.5908902552,-1625.05382617943,-443.26493158376,308.635651377952,1372.04118211145,101065.902500604
-1029.72528093473,-577.5569544185,-1482.44283758973,-522.385347828339,100887.884201863,540.514691740868
98870.4803222799,982.838747033013,100590.316760583,591.22516481431,1874.75358847089,-341.175871405288
101899.515646446,-1519.7864862038,101170.141049484,566.328157733859,-821.383123582982,-109.086501871586
99140.7982771496,457.110350878753,136.80702839425,76.6017737566414,556.914362895749,99710.985210503
100550.620305508,-197.503985119599,219.588416716291,729.216335211055,944.484703785776,99763.4875357253
101660.662113843,1856.11708673918,101308.729004736,-198.316002816362,485.363736488889,-1138.10912028273
99856.1662456903,-860.652279473743,100766.16102305,1013.58090185526,22.5760681792325,268.668126491657
101073.97392231,146.308907058946,98563.7579763385,-804.572300175269,-155.804174325876,-391.751315772107
99332.4920754285,-891.134331814106,161.820537896094,-755.144059184744,365.726791419256,98833.1123530574
100431.097401398,-1243.05270296363,-457.514196937329,780.052333339157,99980.6531225948,-1838.03959388724
101572.516096239,305.674875276564,100490.32294863,542.233601914104,519.960355869375,-1005.14438464632
2612.34524699006,968.28907018621,298.3795809217,388.802185569938,100391.466834968,-1999.43572461889
-228.480574241967,-934.758723906868,-1380.33864744056,-600.352165625653,99462.0534751269,886.381566012562
100141.794327499,346.488559578849,-881.784208253711,-1670.12532492827,-52.0745409395291,98858.6112924072
99393.4847352489,98848.2125372506,589.395697618666,98998.1894944881,-170.326484413342,1044.76979815215
101813.822530799,161.22019709228,100139.690749849,357.652498086456,-457.763437605151,-298.683158346451
99433.6964302607,643.688645756122,100150.457825929,-675.838074555162,-370.06936223504,377.05397549522
100502.801511705,-123.837750397944,100513.7327926,631.02651253936,-499.461551400156,8.80670565542017
98856.2481516339,-9.8395310642876,-697.517885929848,98583.0165076125,1638.17059853753,-774.136169009566
100769.803371856,1503.53161220044,99383.4710279751,-67.4379571118012,731.862177546724,-527.889673915323
979.196960301118,778.74447448528,-472.594584813762,-1222.04497789999,246.8981245075,101275.935170259
101477.030536161,-771.11116955158,253.646702816895,-1030.05154654551,99838.0232284677,77.5729321751018
101290.822895072,-1056.45487294623,97595.2834260379,-42.5699807972233,698.740901799364,583.155594661389
99764.1076330929,-209.966232612701,1272.78379762796,100108.840075026,-781.948460798788,-1271.04435935351
-141.07225163001,741.719303456307,-831.981112279978,808.00073002346,-634.904059379954,102190.594769966
101311.403774108,871.09468283458,-235.512056609138,91.2176482672081,-393.557730789409,97758.887808113
101165.798382993,-545.595592025599,-1344.64883645188,668.936057783224,1237.89260178161,100293.151789261
101023.007439236,-214.826801869957,-892.822039820335,1595.70091490054,100865.137431385,427.400605890514
99648.1993536203,711.779393520746,97210.2741551385,-984.96712529773,81.6285618206496,1154.80080836023
101161.272464013,705.596895899115,101098.46478023,-576.207841957014,714.998413384895,-366.733952990394
-213.56327816558,-932.881505462735,-1659.16147533421,822.482205315992,98955.218059163,-1299.11374765804
99562.0604121666,1683.3788879526,102224.341724483,-448.72515705787,61.5102452090296,1033.32451174847
100322.045542208,-834.207036342479,100808.414084525,-956.211847589617,97.8806428900004,-1544.9725790249
101165.109503757,-756.653233549382,1197.62755651138,-58.5920255431524,-142.473902586057,99929.7189950921
-420.48240983719,828.239555801854,974.166341928636,1638.31724313865,99496.8233949858,20.2385355545891
100270.240333941,-576.105074197441,-381.684160597689,568.964271472136,-2543.53215470522,101580.483849822
98099.8674798009,-504.219522438935,-848.588806346332,454.26443936823,100892.786384431,-898.357221065467
97725.7992160989,29.0247725452156,-692.476927254381,-1454.5383433208,-235.466663192651,100198.300911579
99942.7321571018,556.697464898067,-1413.62264666916,1111.49739123128,-108.652442796879,98968.7069084345
99142.4464832009,100937.237202227,99261.4167224744,-116.653300421112,-858.945311491522,472.856753086275
98696.6576991419,-1602.71540513216,1339.62296619647,-758.310960626553,-641.938755986943,97266.2560492127
100267.391474606,236.83153631495,100176.406875875,-447.94082803777,-543.961693349391,-1419.00779568052
99807.9794508719,-11.2446948493383,99694.3876236935,427.779931120262,-1806.56067513851,-891.773940113489
100156.668913353,-1408.25185989088,999.455933089209,723.087410822963,-525.406614051938,100667.135551928
99684.2573424373,1023.13443413048,102726.035650092,-825.196341623729,-1060.24045632015,-1879.47042817098
100488.217129263,100599.598364102,1184.23060563435,1124.84635604749,-1121.10548747239,98190.6987131321
100064.827580264,-1753.97869386151,-303.639276348746,-63.0859390148255,99384.8393270844,-1053.04630795946
975.667524323417,-145.88741528393,1701.08535790946,-2158.15961640028,-250.166692504286,-1541.50477840085
99998.9407749363,129.851586295173,930.067779547071,1206.22080132186,163.663623472566,101065.215620559
100027.143150173,755.931665250218,-374.896581529305,983.691122321075,102384.628072548,1613.47622037761
101564.741180517,-1022.26565103419,399.990995912454,-746.258992998228,1617.18484295534,98956.7606380187
101136.455070096,100985.08171976,100403.436762985,967.839332784462,-150.49245575076,-944.839901355948
99106.9914660452,-1261.63703308801,-818.177985298846,345.39628435326,100809.53662296,-736.396658746474
99594.1988021116,-155.747205284857,99921.2360206177,1349.90480254169,-465.405304794154,1018.67000543316
98604.2867759977,656.838111188102,93.5081894736983,4.40918378773327,-186.88350683346,98833.1355951398
1468.55660745058,652.970039235107,-679.371288731777,-2041.81117818079,97310.6390149591,1260.11962008978
99420.3938581633,476.253971752798,102418.773561022,-975.013663840534,610.606460701505,154.909678890002
100890.152508601,-1056.88442561226,99029.8002288254,1467.8865528958,146.717708106384,-400.902165516243
100953.594041549,1012.04950593527,-221.076141607193,-972.069906301961,1848.75124140964,101541.698987374
100164.437676446,1062.29176301371,98955.341723177,117.36862080731,2478.84807979042,-481.01510278386
98280.0460661501,-151.849369548922,98044.2368431124,677.592596583543,57.0216716035552,279.617704022988
100766.221798981,1361.29972154321,100443.173283582,-294.320855308019,1562.57861948064,-945.351788179517
99524.3596324691,841.140034132023,99531.468630911,-1240.66036362105,814.978276563636,206.946343201963
98575.3376545353,170.294584154829,-810.90577129668,9.05210953945232,-174.053000923863,101160.490924824
99373.8718723092,1702.10052371322,973.010981022943,666.581444956886,-819.111445882962,99025.9298424967
99439.2729499781,-402.645971561405,99361.770725802,-50.1588577157799,-1415.8540363341,607.474945998091
98918.7269688426,-1091.2644488125,-124.036723210236,-425.876006128124,100407.903446693,423.924679147323
99292.0365439521,363.795685942129,-38.9213724940833,-29.2133833409106,-2846.5366307582,99545.9414484485
100038.078515725,-1056.78663475896,99104.9303165549,-722.642660391816,-361.147575408484,-72.4589034741147
100849.681352334,-1115.39941622282,305.517989195913,-1257.86952762026,16.6221722856588,99015.2655882254
