"CD8+ CD4-_ezDAFi_CD127+","CD8+ CD4-_ezDAFi_CD197. CD127 subset","CD8+ CD4-_ezDAFi_Q1: CD45-RA- . CD27+","CD8+ CD4-_ezDAFi_Q2: CD45-RA+ . CD27+","CD8+ CD4-_ezDAFi_Q3: CD45-RA+ . CD27-","CD8+ CD4-_ezDAFi_Q4: CD45-RA- . CD27-"
98908.1047933085,-1364.10156822741,522.673032285028,-1857.56228361703,1422.41907851983,1067.44785399248
99012.253497999,156.861952431935,99727.3090258403,127.180268797559,153.761371102869,1468.06831874115
99100.5668405044,332.924587713044,885.676089304121,99611.3906400121,99937.7000462656,-83.3107977861978
99387.3719783695,484.949411326363,99010.7562451473,-721.944833042622,824.30968630598,-534.948213419868
100426.897195694,-350.415556724196,98703.7324589119,-729.564440193258,-701.435766039968,101164.4130036
-384.76092566003,2376.24792846832,1383.86319530875,64.5584597021326,100019.536690937,-598.001443561563
100267.449693677,1173.71731856823,1188.44398607367,281.450232763201,-775.26032199062,100695.877900918
101016.465808686,-965.903195793804,100081.932364734,-650.980905318945,1639.59791682975,-1026.03610639124
1600.31840475981,-433.520574511855,-588.251923468287,-499.395898028602,761.032868788171,100985.116751679
101485.274516252,-1274.44582989821,957.966818361416,-1296.35533035575,805.420764110946,345.054928395071
99840.3248995183,777.592070648016,100709.705126238,-1362.25697412369,-170.731059619047,-84.7690201948983
678.493746444816,-789.777510628145,-1770.09780600551,-1217.22711403348,276.271754698843,-940.169860565159
100157.585517193,1297.35532012178,-1080.56443036003,300.396105524544,821.162950676085,100026.095758753
100385.433027665,1021.08023545042,225.856460298467,-985.935197336385,-1154.79026363414,98548.1107432237
101923.771968219,1004.45985361075,99558.9985794601,164.007523770313,-1617.65516588541,298.254699858017
100266.89960986,428.082952909789,188.397021905719,625.817061204136,-272.811353778508,-563.446867961446
99341.6596876571,-666.795669882705,165.359209485583,-279.384936910622,98032.4643778316,-1146.66080852891
99442.6697941077,-207.462859746316,99123.1351175704,2078.7282374279,-758.609463273934,415.724815602382
99539.9980228689,2405.48106301593,99309.5669629313,630.326403247482,-1626.30418784527,-668.337597909696
100500.057612748,1312.2307017986,522.100299749389,101304.059888004,152.650602811401,-1407.34459234404
99232.0346042078,-1390.89599958693,101892.635934075,-704.229036902176,-282.990583288675,-153.268220334371
100207.095774006,637.36421315844,100364.672143775,3348.77655819896,275.708117941788,-564.367344120739
99914.4612814278,99413.5355395493,98966.9397701265,-729.310934867689,128.336292196399,1453.43999514672
100919.50786637,-820.936394496509,98851.5318002896,-1590.88619595734,-1114.06999250193,-993.672221043971
-581.683389498966,-1214.36755461481,882.250914074027,-328.002464477249,3057.20007424144,100144.082703369
100732.390051731,930.886165830965,-1692.2065075342,100315.570841317,-1705.3862696985,-2753.96881437474
-1305.39662032123,-1294.75521370653,755.011649016696,373.019107314009,99744.7397855693,1246.86571417601
99468.6172739592,679.133481825479,101145.97735105,-279.686980211513,-214.384415203456,101317.476784683
99441.0158863715,-2869.75111386874,100010.909842401,1364.21283569813,919.279893650465,1297.48416383237
99449.1764699021,2740.16536373866,99775.6004723697,470.675420397226,988.334336218936,101732.319392743
97134.2599617601,1565.61620829868,616.585430386349,-156.024761414276,777.407128214869,101153.27218593
101335.099513335,-266.492132089098,100468.309182548,-1943.36250902842,-501.220199460854,-883.420939084285
96.309001485554,-60.5704540251745,326.196231819648,1112.7109942454,-1120.9869481475,2012.29133022754
99783.5923239778,-1467.6981164077,99836.0567879545,-1440.99326105781,-114.695993521042,477.674657683155
1098.17912328115,184.148071927685,181.964972044914,667.539704705834,99990.8375457565,-615.549053238223
101126.808432761,1604.12675099076,187.218287594296,-197.706770543876,101346.003073682,2620.10659698162
-1498.08794245852,-711.310440938531,390.791973115709,-799.412175816148,99047.5675496657,368.036845557114
100735.973649974,101424.327073359,99059.40032004,-686.855657148938,-944.724241346836,-177.489098144035
99022.4254584775,-2058.61925173298,99360.5071695857,718.547111141858,-1651.06871421815,-552.955603529397
-1325.89988383221,1709.06352124091,115.365363811703,-473.575272704929,99619.1221589763,-515.473199810424
100319.038385047,-17.9592133883646,99677.3328380084,-20.849985777572,-2008.54471872249,997.948133659252
962.213807052783,-749.747338610872,530.214859966037,596.570001950622,100600.02936627,-703.015231954844
-2232.1913820806,-522.62295790711,-2381.67157343237,436.896246772556,101403.156948692,-1274.45089966243
99360.3575516645,1200.53412242202,100167.994024264,1444.87860878909,734.09844348294,2374.4889559219
98576.2855232328,-1389.93211880333,-191.225135896324,528.99403221916,192.53906486708,-519.815944678567
99481.6138847825,915.45088640378,100000.128254362,-1079.04527022237,-2119.32971620046,98846.1289097561
99519.7466208098,223.113147610206,99217.9601720596,-1453.16222443291,-53.5324060020045,1230.66302489577
449.421105144286,-704.478440945358,-1527.53055220965,349.798424020051,100254.465536713,771.816524029309
99761.004019295,-1503.46552447473,99899.5987825537,-945.110987526642,-1475.39391844253,-894.255758948347
100868.879160668,-691.641396889557,-6.72179697535184,-429.239868684501,-167.697661767584,381.364189241668
99781.8791368859,1026.56405688523,-2049.44480142512,1263.49484647663,-1667.47544998492,-381.669290740525
100653.862237371,-2476.70819435267,99705.4437063287,1657.877350316,-379.899233320566,961.986114334655
101254.9695219,101831.985949255,99959.6435636167,1371.45167389219,-1156.92137163664,164.165687832339
100551.921740798,99929.014121752,98882.878547266,829.045720429015,-1547.28227869716,-606.705496271699
101433.717937418,239.349133032885,567.294265253512,-1215.48818940278,100797.393195599,-76.1822619053824
97896.5676672289,281.181449168707,758.335275814523,-2689.89106059257,101758.785573322,100254.430868475
98411.2730578634,-2025.39432165535,59.7701167919055,-1480.64582222734,99262.7962800017,-1202.71078124181
100933.321680369,-494.307138520383,100236.328263801,304.634660571943,-958.826155049126,1039.83463181577
99917.454088968,-546.861952027828,-353.780646848495,214.659434181185,-1336.35483531196,99803.4775912399
101325.303157588,436.503499877561,598.131278789869,1167.69318364192,99964.5929172627,448.052033329985
101119.549133968,890.398937420702,76.4504263531599,188.543489755557,22.071165527344,606.917960935063
-1835.62191546667,-120.121852155155,-986.995446741186,251.941336390514,100005.182162784,-903.851511505326
100447.276877785,527.436840473504,100416.378715925,240.101528987979,-458.440589509124,-312.800050662721
99080.8340341814,-2.17533955226213,102.40562341705,-275.115639446855,990.334513596642,101601.827634342
-1763.81891664184,1213.90495881414,99730.439584996,241.855771141548,-114.716905167403,-2248.32334257034
99151.3899861586,-250.017345987309,99732.0824465866,143.961632906739,-203.549314901544,202.997178680037
99110.4128800963,-481.511443075852,98978.631563075,-88.2777324510162,-406.227235458124,-932.11167443643
101006.931532553,423.784216548888,-647.991400192547,1508.65117025345,2291.28446636679,100401.614976311
103348.978264781,-1182.67044172922,-511.100572875489,-879.227672531061,550.32557276728,100722.218045449
-2593.22448072336,1896.60308214244,672.441693136796,174.638565518815,815.599592635773,-892.724756737681
98903.2360892389,915.13677452601,1051.06481610708,379.463716202873,-994.799487316025,100718.959876706
99015.4542323042,-1011.70644467133,99322.5194104906,-725.090302880598,1629.32728738716,-1481.33948444981
467.332324153934,-539.418831447823,-495.468783887979,-2973.21965980525,99697.9098595229,601.462003922756
100389.197501098,-2922.51168228591,100085.476627255,-850.970724305487,-272.223415314119,886.962336530651
99286.8150819366,1184.56708989652,100662.395858126,-373.272866476325,206.741676651732,-2487.4603587528
99811.5902883994,687.535873753775,98879.3880267927,-376.916248238729,-150.811834612871,-74.4763702219298
100298.450438035,-1121.98648687342,-328.037522275555,-85.2406786761607,-1213.0570722403,99735.8349191671
100596.36657611,-835.993329671289,99978.4373659599,53.030621043522,156.650449030643,195.393647363496
100810.486874445,973.246324620557,-475.131416786151,-1192.27853379927,-195.825058810741,-1406.96469003628
101593.122223682,938.271830023496,942.437622827015,-68.094740686415,173.209596167299,98599.4846653035
100585.217781865,-696.998651655777,-674.643288699194,-218.031584808234,-852.13053214484,99221.0081244292
99347.0381080874,100815.318247822,100877.171845017,195.521276945858,-816.709435490877,944.593438801093
-116.514866413404,-1123.06149945865,-359.509549853401,-1042.07959904363,827.472950584559,1119.01994323988
100510.029213025,-463.05722411332,99641.6148990701,-1245.0922660664,-1375.98348347437,1112.49206731776
100067.616803528,-2220.33524823511,196.37269275021,-285.887253413504,-642.935191086486,101317.606005836
100030.387670685,1115.61252798514,502.549518796908,-654.921663112084,-1362.22010566671,-1742.48167220741
99967.5833720421,-1405.25785879982,-427.3987985058,914.412989735665,100894.366263834,99581.4656000516
-442.216855580265,206.694911777488,-39.8653209998632,1560.94702825821,100327.131407917,487.073390565258
99747.8777611078,-28.8483943132525,1553.54186680786,100815.20052662,102191.42058156,788.633699065598
99131.662642753,99409.0246680614,97713.4945903262,1249.58119195818,519.68422285047,-1846.86050152258
101087.739079913,708.76193475128,-2011.70995688323,-1185.12165657765,-1961.32624869718,100228.705370297
-605.850626085265,1390.5448804809,98693.4602903961,1187.26822663482,-614.163268329228,-116.32240667183
100664.643295886,424.304951287946,100549.001927029,1511.74720378087,-182.912021980996,158.243784655295
100519.259649949,289.647819878059,268.420301732813,-352.573328923741,168.238046267407,955.963204425068
100985.438352425,-443.108532543418,898.34362944019,99346.8650638488,-775.308566096946,-778.942977589622
-116.223305383563,468.518459068309,-1025.06565878827,53.6590218379547,98484.5513265174,1480.60096848851
101518.616660783,-454.013344210674,183.037006468041,-967.202286082546,99908.9587955447,-112.090936915926
100082.820255407,-1594.07870025361,893.784482533475,618.768858343252,101462.907950704,-1245.99898166433
99947.674005935,-1371.09530306773,453.377091824002,1534.0318579141,100583.859542409,1060.48543911249
100484.237990736,99642.3124734454,932.676664590972,-273.958862597054,-256.806741824743,100006.338535016
100191.063222301,-746.138034362974,100460.581954972,-81.4202015979206,-1065.07048907702,-54.2022444850268
99899.8388497655,792.091417930461,532.51422342838,-456.808289515973,1231.18784986332,-849.287562749335
99570.1116572936,-3.65360064602563,-2551.8771381611,-1474.58061326582,99138.056326721,-332.261721615485
100483.80655939,652.359194421454,100134.355541354,83.5097065385099,-855.307634900925,848.151174687791
100162.123250191,727.813125583773,99254.7476876801,-1673.14144883321,-430.720434796788,-1397.61258566549
100599.871546663,2510.6522586609,99600.0732232307,65.8079015332971,-83.9403195393855,848.495955832865
100859.499030619,-1148.09470741985,-484.329034084192,2047.85333633684,100600.643281974,200.278745857235
99934.1455062077,102313.663379557,-927.997971360837,-106.762316514271,100674.270939381,-1404.60701948246
98923.2936323717,791.941169814586,99546.0637037566,-1037.17092766057,-80.7765884740901,244.053124803064
100013.613832407,-70.5841759093087,100432.745533306,1740.07013990065,-1371.8212215855,831.603452661195
100777.466463025,-1317.01847090768,1324.21358716105,101255.851133667,-310.045971436724,-1256.88678232771
1154.89974563705,-1645.78387493061,1078.99468646531,-1012.31698619869,99616.2869551522,1487.71777734655
99197.3471524421,221.205007030647,864.864475044994,-857.30512411891,99065.7288344154,99628.4620924715
100247.295204853,-84.8643506862264,99362.9584797607,439.285017240818,648.030573588531,1252.11679830206
99294.1459633909,957.823918617231,-1283.31595888092,974.368502132101,101910.652587318,868.336845070672
99348.9182581029,-430.465642638734,-2.35922350719643,437.125427261806,99111.6975001285,-721.689409562216
100158.656467769,1942.44754002237,-137.369695409057,629.499819753771,3143.95968027378,101779.476237078
100360.274223793,-93.896380810958,99058.8017484088,1341.8627695661,1890.46257542159,-142.954020807404
-80.8528576956235,30.7724180358972,-432.355625092919,628.039553274036,100397.372861756,1694.34370277459
99529.4137234454,-1090.22318906,100282.364881564,2984.61540676976,510.820429584598,97058.3165965612
455.635747648184,1618.46321305453,99668.0811221346,1532.20849159796,-801.403589220806,101034.219718856
-1897.75175135707,-1724.25019046184,1560.73293333306,-1189.2002584665,-35.6472134952711,-3.46363170529789
100587.975671976,1028.12163495261,-851.190970890457,-569.269797909471,-540.28828275032,-429.296086523728
101310.12031766,1643.06594494857,-252.674930998966,243.374075639528,1067.74140045127,99197.5166562225
101138.815466841,-628.800130285273,-1093.88183003357,1357.35946402275,-1038.40435879857,100033.059273404
99852.203628538,-931.553228951743,98517.8159745389,-106.685844651557,238.462828675893,499.415451743651
99431.1223841695,-984.87058331365,99976.561379167,-334.337186156791,-56.878641184322,-551.821767017546
100439.806403138,-664.670111516622,408.290674381671,-387.607191807568,996.123323791738,-916.759312851943
101616.964088941,98804.6855905552,-293.426854031707,-1115.00986505176,616.160291710654,99824.7663210792
102962.883310253,1053.0436153132,100365.93918588,731.617366599864,-789.23742973496,-88.4656521696763
101841.693604054,783.10743979357,100223.890268599,754.083410040613,-1617.83480259447,-125.827795115629
100115.316030167,-1724.41201952946,-585.372187187339,404.553739950854,-1349.4108749472,-1038.79023306335
99313.7802503092,101111.32510859,101026.293438698,40.568354775535,94.5516094558452,-1190.39476784279
100260.604222205,256.855177435896,98699.5616301767,-1732.61595462273,-336.396705528607,-997.05324080012
99575.2145664331,-1822.82811492715,713.26840078297,615.3188791002,234.647463037912,-1085.98949350039
99009.9829477174,98474.0752662763,100186.37687366,-803.966842901672,216.579116235677,-736.397211291032
98220.4575224404,3074.12942692219,-117.74224303273,-1300.29452062341,989.401563689767,100055.800944602
101333.08857416,-736.692056146496,124.465410637233,635.604878928135,921.689786955656,99836.8185396938
100014.542623636,481.59046996488,100156.517463548,473.923250335913,-67.1232465076184,1110.34612637401
100285.083887085,-2416.07032030814,-82.7429826378605,371.208207693319,100317.773516763,-1029.0114705147
775.87316110426,-472.781247177294,-562.456093576923,2058.36133724791,1386.08461071433,-485.394338028569
-1356.40840322681,-641.441930099096,-1250.8707835883,-527.674239106062,621.981183366771,100129.763113268
99861.2436219787,808.309680373556,102120.151683921,74.0821117396184,112.730498265368,-868.542314056927
99126.0226931496,100949.121350639,-4.13192103128047,99753.6983022392,-1180.98087399821,-1735.65183860307
100574.364518256,749.759616228806,65.9467389930647,548.158417412483,99737.3148495814,-447.068319850889
98848.2419660774,-1605.54376917602,-403.848719866073,-2064.62584610484,-250.428941611466,101497.450982616
100273.176152365,1748.85868550854,1776.2613830132,858.694873434325,101252.754749659,97403.5649540241
99913.1932754864,144.564381263345,1105.62017623625,-552.353875655705,-168.95987256368,98536.3611420653
99313.7601608729,378.048540111817,100573.802599575,-299.888184529515,-925.242264370418,419.882744616344
100540.23608861,-392.967139278917,99705.4636404785,-1009.40597794625,766.064121683833,157.118569787673
99031.9790026,445.908019464447,100406.042096653,427.161532645853,-1737.86275070415,-246.439279262574
102094.66863994,73.0720106889087,98977.2476709126,609.547789623088,1606.56430299666,-913.11166350423
98006.3344366659,-93.0429178598639,100552.534988405,-1974.5788288275,-367.52989928514,463.781668115879
-984.269631145213,394.967583344214,887.289604885389,-1175.50129732727,100716.698754782,557.602117337774
100274.619363637,-1380.89151331538,101291.794059232,-586.731475970043,1486.30580230263,-593.897075188708
98645.8816571644,1192.80536228468,101102.789370178,-1819.95547888015,1464.05144200028,-1487.77432088014
100064.324534326,1555.9352086389,99154.7054251084,-545.602877068507,-841.710847221652,-1204.84788963678
99723.8910394851,-209.167349182237,98877.8592801763,-1285.62241151717,-6.41923832527046,1708.46970713674
99509.3941002778,455.54799220998,1211.23954250097,-1827.52352559472,99189.2858083872,-843.427282583682
101091.134695481,277.906194700914,101050.571909595,101293.218441814,2081.93863023668,1078.90500256988
101458.055617706,332.064414504707,99536.9509720139,-106.953110199103,447.934677494249,163.427863909356
-1512.27087087235,294.174615337576,101085.114761739,-430.236175655682,-194.167915962705,25.9380274955158
98602.1382727576,-664.706656125572,161.645153685512,-398.168650959112,100753.739882041,-1197.39977257283
99301.4977458984,1646.9528919264,1738.57556482828,1085.52309078005,-796.901140961815,100132.485851072
100265.423051669,430.542331893944,-943.289445368797,207.602365049635,-47.0462576293763,99962.5888819213
101725.243561858,-616.999275542582,100287.684644571,-34.9853796602681,-179.702025085586,142.463709119605
99203.0981336583,1938.15733116795,99936.9758388562,524.286539377064,1001.23593284426,-142.596350621707
100210.534976031,324.643123531281,99618.7163876813,-353.899673076641,676.947175433803,-510.934033186887
99719.8519367042,1453.16574640011,293.261499034022,256.621762957108,99647.1332247934,-1586.88906565119
100082.398511765,100207.658920105,-487.683848529331,99294.4232259697,-681.210782641749,430.560446119937
99189.9836043485,-339.611352520354,433.82593519697,47.9469375491159,-1.39992944995385,-1656.48347100564
99509.2218638277,-446.480857725804,-1050.0975143691,785.127238564347,101680.42327882,1483.42255970238
99911.4089584005,-699.06251793768,-468.659239731829,-240.202177272275,171.931577078799,100934.872459072
100040.996073564,-1133.39339005801,-461.541410497423,-1064.68273514673,-581.074399731892,99348.0575071944
99509.2903439635,738.224155085586,98994.6758352698,-875.309312292303,1359.6896928755,682.415749131494
100984.853922579,200.260149270135,200.362549125664,2.12347119297154,100225.286342476,409.190775739559
100557.530610908,-687.927419853726,1659.46055678474,-94.2903029678041,98650.7122207574,-923.671031358529
100015.021862036,596.691552023687,99113.5705108526,534.233281519711,593.400661803968,729.362773943867
98936.5772639807,99864.6637220848,99774.6527682831,98055.4965598266,-555.953378784292,160.030451204727
711.616693231276,-832.885157613521,-1531.3413576032,278.715952452945,-192.841446483869,-32.1963149021019
99198.2092065684,100822.301858758,2095.72041209916,-736.584219419138,273.009518305801,-653.503528327907
97790.251746562,600.84974911502,-1173.2201473392,228.411337547958,630.916515731844,99381.5305233067
101078.518420584,-850.643470559916,1070.69712427802,361.804624694409,529.086304723778,100164.291374343
101132.41228031,-388.624885444375,1130.02169687731,90.7492783020587,100016.529910856,-704.240644902094
100152.585825668,114.334889764819,99796.6040222869,-96.9926618957756,1661.65172770737,733.360273855716
100195.013230563,1209.92480549601,-211.144488794129,-181.561868501016,-552.062862042948,-1199.99724322065
-329.639031071572,-2644.90028483217,1564.77514019208,737.773192976087,699.288010915322,101946.759725768
100248.6791955,453.397948721147,-299.870423849927,-621.530559018758,822.613011909101,99048.3636944132
99594.1389629903,-1590.39252443891,-1576.49852568381,169.142943934635,316.515941065123,99232.5942940633
98871.1960893068,931.891886007497,-641.459999973699,174.338702053017,97505.2433069691,148.797837934797
99811.8036556947,2458.91932182776,99526.2382447656,-1048.62008476587,-16.8799615093216,-359.667618645768
100229.961820338,230.978811099346,100739.37249897,484.916742094465,-493.514134541833,-1914.89620948664
-518.294563429173,-497.330436819573,-1400.77677558811,407.330709651779,101391.532637502,959.169862712114
100673.326495185,1567.66044612707,-289.719643205909,-994.139906581014,294.573624079066,209.469428760526
101373.528617368,-354.506328700839,-983.786935227842,-660.396474673353,100441.870740849,-2184.26921928358
100863.485928967,-910.257543671465,708.253541456119,261.968217880228,-949.692611626917,-262.155899974582
100953.949756834,544.565505100348,97751.063745605,845.88193546063,-423.475032587414,-242.943458557626
98464.3393300401,-788.169551287842,101083.663548377,-1498.88912454879,787.771956070367,-36.4154655288957
98924.8590657268,689.87926603968,-452.215322614873,-1264.68186718665,-889.506625064323,98826.9042889354
100711.149820828,-2186.01909113792,100269.869897272,-255.54505533127,-860.78943034876,-757.16371562195
100327.413792835,5.54118649526724,99115.1378540452,340.36708238207,-657.787043593464,-156.277282799577
-1000.00242211748,698.100775766829,-1775.65182241087,430.177158416475,592.643010819577,99063.7735575374
-1984.03509534341,810.816470500262,893.558438241326,1196.4549025031,-701.402894503661,99461.2609102292
98605.9513473898,150.903692970554,98746.4301608074,692.765301914612,879.953328384717,836.797039090409
99699.0072722231,-1578.51063376983,161.945715882685,-2148.81113432267,-954.149290762513,-1030.9155140392
98863.7293848896,-1938.95807332467,-886.569466575768,229.430352423243,638.573651770831,100649.280435152
-870.764560528402,-1610.97573804053,831.206857112191,-1360.26274196591,-489.025048973681,-444.475788783144
100711.991625662,-355.909133340631,2389.21309875916,-169.914681431234,-460.480224993902,97326.6836008083
99214.0852348062,561.236745345192,-576.247836550925,-1717.61194739393,100502.683498237,267.283850551281
99740.9711640603,-11.8582811735303,99838.1498138074,222.512548315276,2975.00056292146,-1678.6519954454
102283.020379834,824.465533520212,544.316882062092,348.165310776522,694.88751672566,99840.2276809981
-214.2136535235,735.16212239522,-2275.93512813846,-639.379921073632,-13.077225280763,-779.42257204456
102671.677231763,745.231833053782,99411.2635137342,-1215.61722916623,-566.669125250034,-562.495778298281
101222.229212955,99550.4825331115,913.459328608902,98527.4407101134,88.4131409217739,-1110.87212819091
99802.1058563421,-553.762936609775,99934.959606874,472.498751141613,1027.05602786408,1977.25259267236
99847.2015793781,-295.039047930721,99439.0894725187,-51.288969848916,-1985.81883146876,252.561173466381
101277.33975262,547.562458482869,495.811046221253,-1442.23837990454,101252.182799971,-399.377075180586
99908.7393762321,-158.026965735864,-715.656168517449,-71.5306707417262,-18.1321329214892,99729.6631233276
99763.0778355912,-989.982930052591,-2036.12365212822,243.97612707057,-588.5496528198,100398.286370119
98332.319264878,870.022980085338,586.726173847726,-686.992734846384,98679.8237189187,-1268.12889891257
99369.0475557444,884.287674678466,100656.894410513,-932.103825168583,-550.388289192758,-36.2091135705902
100854.575939621,-179.073924472948,746.884191647957,-691.733765613128,-1832.75478084419,101060.447239091
100333.710206495,983.052580977644,2893.80220292085,-967.361014969609,99332.3689143789,99415.6403082139
456.10674353486,-4.09071324467372,759.803384142047,-1447.73812919594,100818.688664177,-1079.79230933643
101233.912043755,-1749.45374211152,101249.413455023,-568.329291637823,-719.050109049524,-757.911764789635
100118.613389385,655.409561568325,154.450831893784,1272.54660522697,750.751707315763,100947.52334241
99237.7802175053,357.408899516403,99413.9210187413,-391.075667428848,402.504982508764,-875.160574801314
99654.8079803156,-1000.2828768929,99962.8670009981,-963.168972619495,-695.096808369179,-34.2678738741612
100042.070185164,828.812222214892,98905.7387257645,-1653.66858955304,-1986.33000568548,-576.754780438902
99243.8869497994,871.019776640955,-1404.8833797126,558.308575173448,167.807731896689,114.595838779286
100556.740660111,-1768.86837960204,98516.0096122653,100181.18228464,-1791.00599432891,-1158.35002634508
99021.7416268354,8.76056779144857,99253.1890421313,-1261.66102745157,771.72090033681,-704.858618813201
100252.984699942,979.873310572787,100286.829484062,-1045.25641929193,789.162503273046,118.188445408748
101800.467986565,-1933.28609280528,1753.78447310405,-13.3690240170636,98962.9464436329,225.837253959958
101711.327510283,-836.136292806187,1764.09237836519,-3602.6355140748,-59.5556344157654,99767.0158590394
100036.977910833,-809.775588193496,1971.06544350572,1140.27032434517,-1015.07838526733,99907.7291891151
99770.4274276508,1345.07925952031,97968.4063089617,152.667010595522,-1144.57865408475,-743.761493811228
99841.1117362179,-1200.24513519058,99822.7928029664,-794.332028307133,2000.58205605276,-589.719394526229
100610.249698895,1015.18348985788,434.181086742543,-563.063623641081,-5.72118719807504,100488.829448569
-329.090769693053,227.18033055119,-1708.90756014581,291.058209072846,99815.6051788926,-1083.38435909712
99625.7849379781,-1722.03214110397,98622.3614539818,806.767048862217,355.883198412538,-4.67489001663379
-1274.47479126556,1321.54716232032,-389.259747818635,-602.315989686219,1191.04155534359,427.948590871908
519.453425203646,1816.9923075699,99794.2637097872,539.403199048461,1662.10266139276,-40.1730528534297
100424.067120809,-611.753213990595,100736.666415887,882.359089980523,-428.059524963106,471.036289345919
101081.976616978,-1070.64979525678,-58.0868877911842,-794.473083642789,102053.123001983,320.755041947655
1341.40042649637,-1529.67395913536,-526.156326141977,-964.373811211004,100568.442284111,-305.942711291099
-874.08174641556,677.923525117622,-1144.78092544596,632.220755601606,100777.826006755,613.946539195366
99781.2724535015,-1042.92921603262,99726.5301628765,405.573709893421,945.247165170596,806.26819967651
99542.4837385161,-623.142110381619,100602.938948565,-1626.41209833849,641.196394558712,1504.83557253573
99638.4099215908,232.168364738873,101192.647837793,1316.93376101201,1929.19847429214,-137.999289743844
101486.899796321,100371.684340322,1444.96368737253,-135.476071262905,100266.8650852,-705.178677786119
-1000.89128369324,682.199767033798,2136.90637083203,-1297.96455283139,101392.005831949,869.481139654999
-519.969799290996,-239.026443752084,2037.40653522249,713.70065668821,97520.2744877504,-180.734594437372
99152.3009737465,2329.84131743959,792.927341787196,-818.725249735425,570.505297684877,-645.270179471651
99787.2525566235,104.875895102334,191.853200946817,-729.634727762405,-520.402647810681,98797.3333404574
103066.203196851,1069.56871420614,-76.2044657894782,135.340954702283,99342.0480877555,-1332.0862333066
171.493936315697,384.7463305656,-122.436430063239,1777.64247755918,99733.258284435,98733.6445432198
1629.56322673468,-1728.18720658214,-165.320664240353,104.696134217667,98558.136621297,100329.821588912
100454.585380487,475.906975140162,98009.7288621466,237.918188819505,959.792621081385,160.315940708025
100843.468596068,-1344.99882287301,101159.072343058,1174.77434495553,-1949.18658198672,1403.01426400732
98557.7900437521,408.049666643079,-710.504120338429,-131.6708275451,99993.2542425119,43.1973633702771
99607.5227166537,402.708059529664,1291.78421264582,827.531287275287,-1595.85059886547,100434.484407302
100915.309814651,-1756.17632546144,-1692.79138267259,726.572288351961,1433.00853332668,100337.253502548
100081.06965776,-452.099190534734,2146.64118314039,-1298.06387860924,99558.036082864,-2064.83681032494
100547.649325745,-62.6960154258439,474.470745773201,-1952.65576624699,-1257.05568717274,-476.947878819742
101142.913850326,555.250871127153,-1423.08264336863,-192.393114301601,98369.7320781206,-2065.15928540484
100571.804271538,1499.3495369156,99667.4124007893,1568.49827735065,173.332610726305,-409.047816239548
100670.773527698,-252.903858064683,-181.796456775198,1173.53053109549,99665.0345753396,-1251.72691879628
99833.8004054529,767.929619363253,1876.44588217759,-1100.76053371854,-305.357955423,282.61983724089
100378.423192929,-664.247377972214,690.015316875232,-199.194535515187,99817.5897853843,-673.503618319908
99655.5788861775,18.9224487562786,100038.968361013,-2198.28229246638,7.96872714087331,-1070.17999607721
101646.959634654,-781.56443080375,100202.43634388,-386.655182068417,1204.96116700012,-734.055992381472
1838.78805396367,845.053494651772,1807.42662203643,832.930998161404,102746.15499555,1006.38308717419
100646.084525758,1023.11882911431,1585.58766814374,350.291047509315,-25.5034067552466,100296.781202631
101224.48429828,-438.347238073686,903.986689432844,162.561185012686,100902.752318327,748.09904277126
101181.15637293,-1278.32135531048,-1855.00978807463,294.754247635347,100088.151242219,-341.618208383452
98964.5341914444,-147.822423163618,100430.348518841,581.233714635783,-963.506849836247,-669.522994807352
99764.2780566465,218.941423163586,471.911099993316,640.563054933308,98735.2694044915,-1115.8099235098
100543.400317582,94.9816137577259,-744.846110709381,1153.96100501854,236.325066380561,100175.274608744
99975.6407944379,338.878066959535,-1003.25237329304,57.8161077538549,-533.734101175283,100335.353945106
99303.9818216684,101282.585575553,98930.866865724,-85.9994532275453,-126.698325115819,-1840.95428235449
-1464.64614946645,496.663675972495,100460.800298704,63.9595439051179,520.631761821683,98691.2400178415
-936.30304148301,557.113957694953,1328.40900471914,903.428319195726,99135.4364867793,1058.5290504369
100829.15797153,1947.04650432659,101150.812260993,166.526166181135,1487.14969777245,778.036201793276
101580.980426878,1300.89745020104,99849.5872028733,420.554534201587,-248.085224180763,664.826004862002
-149.609404030233,25.2452935145325,130.805563452986,-97.6282502286585,100668.453126923,706.607519437137
100707.657423903,101258.380363525,100211.251262659,-879.177533064122,2158.72942807205,-335.869827010165
99457.5548547155,-200.317527797053,101027.264786987,-798.25412312549,1379.24693198243,-5.52679877351687
100939.85651807,974.158876769805,98747.8204203108,614.855096605551,-33.1697208833648,-1623.33547353787
100154.331674811,-1066.15382421284,577.264925531302,572.588152180143,100784.094840124,-162.640382539419
99431.0505072167,1314.67642341855,99718.2688434426,430.276612726306,-159.270646760209,360.747125394923
99371.3807407743,-1307.79479881646,99859.2161011654,403.816279881416,-1697.80065777989,379.932987629559
99679.7643731461,98674.3857940055,100284.63469736,897.337118512126,-155.275742145961,589.871469682414
99758.6323750328,-116.154841501194,-1584.04278801167,371.32014490411,99083.0058505036,101688.325378589
101647.313649835,-1749.81358577495,314.542078844591,99494.1006461811,-22.4815217332486,-834.480144591256
100413.156929578,-754.944427851221,100311.704615308,-686.882101968607,862.815200536565,-188.785026000654
